Gene,ENSG,logFC,logCPM,F,PValue,FDR
TPRG1,ENSG00000188001,-1.3525403341572724,4.848262557161896,3.429144684845332,0.08375297869498152,0.8280650629898145
MORF4L1,ENSG00000185787,-0.8254686906801322,6.562453783903353,3.4259477517770787,0.0838352767444454,0.8280650629898145
BRCC3,ENSG00000185515,-1.33464219848052,5.054843898319264,3.424251469442041,0.08395565540211895,0.8280650629898145
AARS2,ENSG00000124608,0.8767788613449106,7.350720791718,3.412807459818626,0.08437142457928792,0.8280650629898145
TRAPPC8,ENSG00000153339,-1.4034183542747964,4.751218134052042,3.4077798738978577,0.08461995477791444,0.8280650629898145
TANK,ENSG00000136560,-0.8458159029239873,6.529951277492752,3.4052385938283263,0.08468721236012167,0.8280650629898145
PPARA,ENSG00000186951,0.8076911488054003,6.630760400160044,3.399141088529265,0.08493943733094697,0.8280650629898145
KLF7,ENSG00000118263,0.7633415356900138,7.808973989400084,3.3981610140173704,0.08497639040794536,0.8280650629898145
GRWD1,ENSG00000105447,1.5895096229152084,4.514646712733336,3.3957295283829376,0.0850045921299089,0.8280650629898145
MARF1,ENSG00000166783,0.9549233835474211,5.9728142081388045,3.397463811911733,0.08501960449727393,0.8280650629898145
MEX3C,ENSG00000176624,0.7325131086917475,7.26079743418871,3.3955086469904185,0.08508759335040202,0.8280650629898145
SMAD4,ENSG00000141646,-0.76224085664450425,6.831448445507339,3.3904288203537014,0.08530057991495567,0.8280650629898145
BBS9,ENSG00000122507,1.6079712757807727,4.409101751214677,3.385953310533412,0.08535718425404129,0.8280650629898145
PARP1,ENSG00000143799,-0.8183068535260675,6.493092554959699,3.383258061703578,0.08560260190414895,0.8280650629898145
RALA,ENSG00000006451,-1.340344429268689,4.889184595733789,3.383751940687522,0.08563180621226238,0.8280650629898145
HMGCS1,ENSG00000112972,0.7339699397859056,7.143769474843528,3.3762079488480325,0.08589545008879265,0.8280650629898145
POLR1D,ENSG00000186184,-1.3964101503169963,5.224986752253511,3.368689872408269,0.08626219223092942,0.8280650629898145
PTK2B,ENSG00000120899,1.2305975143243992,5.3118242398826245,3.366646648225495,0.08634285638232636,0.8280650629898145
DDX23,ENSG00000174243,0.904092012831118,6.092335824577615,3.3641451015473884,0.08641454702305637,0.8280650629898145
ZNF75D,ENSG00000186376,-1.2127428817899417,5.1307794771849435,3.3564998168316458,0.08678122381294132,0.8280650629898145
PTPN9,ENSG00000169410,-0.7763884852043176,7.585351924240416,3.3549262880689352,0.08679548335057734,0.8280650629898145
RAB35,ENSG00000111737,-1.094531001606211,5.556619230104132,3.348357278949267,0.08710525718280393,0.8280650629898145
LATS2,ENSG00000150457,0.9019617466606035,6.128045363931229,3.330268600612416,0.08786362073236814,0.8280650629898145
ZC3H6,ENSG00000188177,0.8260642576078443,6.607367790816591,3.3290556193775482,0.08790978817469261,0.8280650629898145
NCOA1,ENSG00000084676,-0.8003740204989317,6.540755339201462,3.32856183851968,0.08793117853822871,0.8280650629898145
MR1,ENSG00000153029,-0.6692813332357143,7.593167769896208,3.3242895828094476,0.08811240967038457,0.8280650629898145
PDIA6,ENSG00000143870,1.4186233462906808,4.839210656637735,3.322376624243413,0.08822850289138942,0.8280650629898145
NA,ENSG00000293562,1.536404220226378,4.520541112770365,3.314966190885425,0.08845854526676551,0.8280650629898145
NMI,ENSG00000123609,1.0937079794032658,6.0156983091942164,3.3153708691615926,0.08851526244136917,0.8280650629898145
PYGO2,ENSG00000163348,0.9900295693440088,6.068168234374189,3.3133441967858155,0.08860097037440018,0.8280650629898145
MANBAL,ENSG00000101363,-1.1185002252048128,5.591606918293693,3.312879953789244,0.08863720711010784,0.8280650629898145
NA,ENSG00000283321,-0.8855593287612393,6.234894817287376,3.3099440988187228,0.08874456668379972,0.8280650629898145
NXF1,ENSG00000162231,-0.8547777969319388,6.298275364958141,3.307594967693022,0.08884642081371166,0.8280650629898145
ERLEC1,ENSG00000068912,1.4098698578055613,4.713898280941786,3.3068384312332046,0.08888969761861672,0.8280650629898145
IGSF6,ENSG00000140749,-0.9011159229828664,6.195396839139733,3.3061131632185234,0.08891293438459198,0.8280650629898145
MRFAP1L1,ENSG00000178988,-1.273717512742046,5.168476621757364,3.3055135982904775,0.08898317860406586,0.8280650629898145
DDX3X,ENSG00000215301,-0.6154421845142591,8.596607228417755,3.3025859158261195,0.08905908154497272,0.8280650629898145
HPCAL1,ENSG00000115756,1.2660222317084717,5.673230348195766,3.298558627529568,0.08926768957752716,0.8280650629898145
FCAMR,ENSG00000162897,0.655652243501405,8.035794366186673,3.294802490349417,0.08940218300422058,0.8280650629898145
SMARCB1,ENSG00000099956,0.7887591110228712,8.146411640415812,3.292231429625016,0.08951571532149558,0.8280650629898145
ARL5A,ENSG00000162980,-1.075514248146032,5.914981838769676,3.2908348438530264,0.08959335608443234,0.8280650629898145
ZNF592,ENSG00000166716,-1.2274854550513274,5.713961501256743,3.28986461873741,0.08964641734302617,0.8280650629898145
GPR65,ENSG00000140030,-1.1949865300596072,6.263073621260677,3.286098628427999,0.08979664827935843,0.8280650629898145
MDN1,ENSG00000112159,-1.1676944839782044,5.255580486187776,3.2860447375411486,0.08983654403884997,0.8280650629898145
ZNF217,ENSG00000171940,-1.0766060049132242,5.987642575630685,3.2848464750374693,0.08985685572762568,0.8280650629898145
USO1,ENSG00000138768,1.1457844491310707,5.300555364622208,3.285147464926283,0.08987456363801863,0.8280650629898145
ARPC4,ENSG00000241553,0.6373624893336415,9.25071905878475,3.2767650559564387,0.09020199068194643,0.8280650629898145
SLC31A1,ENSG00000136868,-0.8885727287584143,6.746295098834117,3.275855595680108,0.09024618928994742,0.8280650629898145
TAF8,ENSG00000137413,-0.7946889638196296,6.807128320722663,3.2720089282670206,0.09041759189082134,0.8280650629898145
DCLRE1C,ENSG00000152457,-0.7699284650256899,6.726350320883457,3.268677471308397,0.09056711793474712,0.8280650629898145
BAG6,ENSG00000204463,0.8457247909722574,6.384802086223078,3.268159845084839,0.09059367619704611,0.8280650629898145
RNPC3,ENSG00000185946,-1.1775749115405623,5.71317809823857,3.261061308724841,0.09093081999574774,0.8280650629898145
GALNT6,ENSG00000139629,0.9327329227633836,5.937711167348884,3.2600026721396573,0.09096917448688106,0.8280650629898145
SUMO4,ENSG00000177688,1.2370218066325742,5.011677723437751,3.248439798192235,0.09152864268023674,0.8280650629898145
MRPL28,ENSG00000086504,1.2251021507659001,5.321750036288818,3.242570317442821,0.09178894912305736,0.8280650629898145
ZNF318,ENSG00000171467,-1.2013500704696838,5.114510750754717,3.2420608128129027,0.09182070698930067,0.8280650629898145
GYPC,ENSG00000136732,0.6424112470627257,8.045490655210893,3.2406750949327088,0.09182963044260883,0.8280650629898145
NTMT1,ENSG00000148335,-1.2066790990003868,5.52037311775176,3.236870485971006,0.09203764971830557,0.8280650629898145
CDK5RAP2,ENSG00000136861,1.284038557905486,5.22560263615241,3.236110100664315,0.09208696355724219,0.8280650629898145
JPT1,ENSG00000189159,1.4320390088795445,4.6633918318136685,3.2335362379518306,0.09215994135211739,0.8280650629898145
CCR1,ENSG00000163823,-0.6830985814577202,7.467870427016964,3.2168087746432388,0.09292559543206068,0.8280650629898145
JARID2,ENSG00000008083,0.8459071813535693,6.373062915856856,3.2139791365654866,0.0930623596232823,0.8280650629898145
CXXC5,ENSG00000171604,-1.246111355670257,5.3509093429252665,3.2114224018937843,0.09321787973082471,0.8280650629898145
MED1,ENSG00000125686,0.7245879173259212,6.963462298954979,3.208025375476482,0.09333405717040925,0.8280650629898145
ICOSLG,ENSG00000160223,-1.2103397021636664,5.067894888392432,3.206484447484853,0.09345970706037894,0.8280650629898145
TSC22D4,ENSG00000166925,-0.9400445552697687,5.917209736582618,3.2029890468686943,0.09358057086759776,0.8280650629898145
PNMA1,ENSG00000176903,1.3357098101085125,5.326015672719991,3.2022375690336626,0.09364823093251752,0.8280650629898145
TMEM123,ENSG00000152558,-0.7943296644331668,6.759096463220104,3.1957032826740854,0.09390949685454344,0.8280650629898145
NXPE3,ENSG00000144815,-1.0057296513006768,5.826677300299971,3.1957544509882103,0.09392199277314227,0.8280650629898145
CASP7,ENSG00000165806,1.2734323609513534,5.111113409152363,3.1943629757401086,0.09402073489107352,0.8280650629898145
BCL10,ENSG00000142867,0.8021702537241969,6.575507727119523,3.192722281768875,0.09405065255672371,0.8280650629898145
ZNF606,ENSG00000166704,1.4828909281416578,4.9066940897854625,3.1888679793884136,0.09426206543582621,0.8280650629898145
PITPNB,ENSG00000180957,0.801082737187327,6.911014858666697,3.185869741720691,0.0943706427418283,0.8280650629898145
EPC2,ENSG00000135999,-1.0238560815439097,6.638513426864105,3.180676393089778,0.09461729224589029,0.8280650629898145
ATP1A1,ENSG00000163399,0.6897654826388502,7.751126180673956,3.17429027442359,0.09491556172956561,0.8280650629898145
PPM1F,ENSG00000100034,1.5663467150215635,4.376547508540338,3.166157152229558,0.09517070388285648,0.8280650629898145
BCL6,ENSG00000113916,0.5986641271802526,8.636190705968943,3.167148020109428,0.09525421485054583,0.8280650629898145
USP9Y,ENSG00000114374,-1.183263206439214,5.331302620456035,3.165812353325601,0.09536188204805793,0.8280650629898145
RPS8,ENSG00000142937,-1.74535972601478,4.441086535811587,3.1561558209367613,0.09567182982509716,0.8280650629898145
SUPT20H,ENSG00000102710,-1.0801009846344065,5.448420046220718,3.1506287260013797,0.09608027635437516,0.8280650629898145
SRGAP2C,ENSG00000171943,-0.8520624402709686,6.7650200277391495,3.1495280603600055,0.09610089707661668,0.8280650629898145
PDCD2,ENSG00000071994,-1.3253743828771039,4.7985570160116255,3.149304328251539,0.09616105523910042,0.8280650629898145
ALS2,ENSG00000003393,-1.1847995918683412,5.381925990795001,3.1482209907973475,0.09620178171430474,0.8280650629898145
WNK1,ENSG00000060237,0.6264896601350951,8.703942573317452,3.1457788914041953,0.09627813896285507,0.8280650629898145
NOTCH2NLA,ENSG00000264343,-0.6322044692382813,7.86652234684858,3.1449690546425155,0.09631769260293298,0.8280650629898145
CDK6,ENSG00000105810,-1.212156870165986,5.1613542280443205,3.1457986170356294,0.09633005880119477,0.8280650629898145
SLC23A2,ENSG00000089057,-1.477418185624955,4.497586096103437,3.141529491107509,0.09646803135877846,0.8280650629898145
BST2,ENSG00000130303,-0.8730676322207482,7.461464612187917,3.140542264495999,0.09653223034863868,0.8280650629898145
SENP6,ENSG00000112701,-1.129863578732703,5.544809323571648,3.1409403304123296,0.09654363225697164,0.8280650629898145
MYL12B,ENSG00000118680,-1.1368503096040132,5.541876683578641,3.1398976616417706,0.09659455165929683,0.8280650629898145
KLHDC3,ENSG00000124702,1.3126558751636064,4.919695431195849,3.1389413860054916,0.09665623492883577,0.8280650629898145
LIG4,ENSG00000174405,1.3624250592775684,4.827243232656837,3.136986955023301,0.0967403047402741,0.8280650629898145
SPRED2,ENSG00000198369,0.841097818158195,6.5121153319329546,3.136166208931186,0.09674850440814804,0.8280650629898145
WDR91,ENSG00000105875,-0.9596660481297916,6.285206549940126,3.1336364104836236,0.0968737548614825,0.8280650629898145
TRIM24,ENSG00000122779,1.213366271984262,5.214640347097976,3.132629940584699,0.09696444230043227,0.8280650629898145
ZNF138,ENSG00000197008,-1.5806700360093557,5.096953745667026,3.125545142727064,0.09731214567602021,0.8280650629898145
RPS6KA1,ENSG00000117676,1.2009416868297942,5.589775181789378,3.124714483531049,0.09733416981981344,0.8280650629898145
GABARAP,ENSG00000170296,0.8789743309925158,6.412750320562635,3.1209408139525636,0.09749156465224093,0.8280650629898145
ATPAF1,ENSG00000123472,1.143665094688396,5.23072005866928,3.121167082307038,0.0975225381760813,0.8280650629898145
PITPNA,ENSG00000174238,0.8791114083554801,6.04771414626305,3.1192691945959625,0.09757922561721322,0.8280650629898145
ENOSF1,ENSG00000132199,-1.2912283229320831,4.82859558736403,3.1089569580804306,0.09812980792487636,0.8280650629898145
PPP1R12C,ENSG00000125503,0.8101365872165689,7.9532344188955255,3.1035835855074643,0.09833948036224832,0.8280650629898145
MNT,ENSG00000070444,-0.7107871276420002,7.196970222356071,3.099961727267246,0.09851992604014907,0.8280650629898145
VPS52,ENSG00000223501,-1.279917772867843,4.908011869325736,3.098156065280806,0.09866638654376211,0.8280650629898145
SLC38A9,ENSG00000177058,-1.3255327287530814,4.8751118485838525,3.098085498776352,0.09866770730939896,0.8280650629898145
DDX18,ENSG00000088205,-1.216844073211122,5.059731943683572,3.0969322327800928,0.0987258132490242,0.8280650629898145
PSPC1,ENSG00000121390,1.327079089547023,5.1489181703655875,3.0908920473127903,0.09902044489155486,0.8280650629898145
TRAF7,ENSG00000131653,1.3532436704275432,4.945748379153545,3.084056313615886,0.09935768269530296,0.8280650629898145
TSC2,ENSG00000103197,0.9979427360815234,5.664449075897486,3.0823599819373584,0.09942180431739117,0.8280650629898145
SLC25A37,ENSG00000147454,0.6212239613820328,9.505932432782885,3.0785800808315713,0.09958493830681243,0.8280650629898145
CLIC1,ENSG00000213719,1.042521756907743,5.6008225473560085,3.07674060815293,0.09970735335377562,0.8280650629898145
SYNE3,ENSG00000176438,1.1792877861716196,5.153249800090288,3.0760569051898856,0.0997636287926911,0.8280650629898145
APTX,ENSG00000137074,-1.5080497945601077,4.505971282539873,3.074177270442412,0.09978651921563109,0.8280650629898145
HMGN3,ENSG00000118418,-0.7659522194323756,6.7694998054310185,3.0746330820152825,0.09978680510838989,0.8280650629898145
PIGT,ENSG00000124155,-0.9927456439219841,5.640537496639977,3.073920883767427,0.0998442957273342,0.8280650629898145
ZNF708,ENSG00000182141,-0.7505484115661019,6.726470830712854,3.0720021779050373,0.09991954289696767,0.8280650629898145
CLCN7,ENSG00000103249,-0.6609097203711438,7.996486256343683,3.070216096795822,0.10000666718374257,0.8280650629898145
NFKBIE,ENSG00000146232,0.6444774278525279,7.736406375491251,3.070146003337542,0.10001044745400689,0.8280650629898145
DDOST,ENSG00000244038,1.2319583059833752,5.166638864926543,3.06774520721424,0.10018249228450521,0.8280650629898145
HRH2,ENSG00000113749,-0.6812915833131978,7.141678560466712,3.064848753167262,0.10027929036675037,0.8280650629898145
WDR82,ENSG00000164091,-0.6897310147512374,7.53686064472514,3.061710179642405,0.10043759060590293,0.8280650629898145
CNOT6L,ENSG00000138767,-1.179077708560202,5.059706943029677,3.0538949969019997,0.10089135002216935,0.8280650629898145
RNPEP,ENSG00000176393,0.8661425130938392,6.2740033296408075,3.0470045047727248,0.10119444042320198,0.8280650629898145
NA,ENSG00000283782,-1.4912975515972346,4.668902266251798,3.0461589342724933,0.10125160328250131,0.8280650629898145
NA,ENSG00000284461,1.081038303624448,5.3466860440733575,3.0413940580998964,0.10151652305147305,0.8280650629898145
ZNF740,ENSG00000139651,-1.3786788716786746,4.957583193732847,3.0411355374716997,0.10154334767393625,0.8280650629898145
BATF2,ENSG00000168062,-1.59247099451977,4.342105205000856,3.0374542803976987,0.10156725230219454,0.8280650629898145
HMG20B,ENSG00000064961,0.9419684413512789,6.068006851066576,3.0395826863524094,0.10157949847139955,0.8280650629898145
SMARCD2,ENSG00000108604,0.8727596349523515,6.079297377383369,3.0367226587658602,0.10172576725961179,0.8280650629898145
OSCAR,ENSG00000170909,-1.21691544852847,5.420568098236582,3.0362013659893456,0.10178138679577549,0.8280650629898145
MTFR1L,ENSG00000117640,-1.353101887542195,5.049378288070343,3.0353342100143412,0.10184241980220494,0.8280650629898145
USF3,ENSG00000176542,0.7406061314512685,6.73877268114386,3.033855531731497,0.10186539660924952,0.8280650629898145
GRIN2D,ENSG00000105464,-1.3568853436026191,5.307395563606711,3.032667837819046,0.1019718029995286,0.8280650629898145
LYRM2,ENSG00000083099,-0.7533977038306102,6.853928505661566,3.029991365014651,0.10206424349041675,0.8280650629898145
MFSD14B,ENSG00000148110,0.6585640279500367,8.380848728679702,3.029657314780114,0.10207889064639036,0.8280650629898145
JPT2,ENSG00000206053,-1.1807156738380855,5.049262204332469,3.0228229250119893,0.10249076688698842,0.8297864871526217
EME2,ENSG00000197774,-1.171240531249794,5.1362216511748455,3.0211716683629515,0.1025729384050458,0.8297864871526217
CELF1,ENSG00000149187,-0.5835122030840882,9.3531266793834,3.0175878743387985,0.10270523148254043,0.8297864871526217
FBXO31,ENSG00000103264,1.3928878365847892,4.889865393767012,3.0125578000967566,0.1030093731929763,0.8310991064346711
FKRP,ENSG00000181027,1.0722055736918188,5.4767784661094785,3.0093668891783047,0.10317133684878536,0.8310991064346711
PAPOLA,ENSG00000090060,0.6581858390218692,7.33111364082704,3.0065768871542518,0.10328248752398923,0.8310991064346711
CREBRF,ENSG00000164463,-0.6869975212058824,7.2989619710378175,3.000173594001068,0.10361910841554972,0.8326931292591836
DCTD,ENSG00000129187,-1.6795938585063082,4.309310861996505,2.9903388308401575,0.10397708236507029,0.834454261810998
FCER1G,ENSG00000158869,-0.757531980362529,7.316246294212985,2.985461464894194,0.10439752351177856,0.8344726009689786
UBN2,ENSG00000157741,0.9798283668024691,6.118043742217633,2.9839746525074804,0.1044872832531153,0.8344726009689786
PPP2R2A,ENSG00000221914,1.193028862231923,5.491539365770727,2.9813188761526352,0.10465505328422599,0.8344726009689786
LDHA,ENSG00000134333,-0.7620019868403822,6.584060568604251,2.979337233927222,0.10472652263064555,0.8344726009689786
SOCS3,ENSG00000184557,0.5715718179326584,11.359109098406133,2.9790176423076553,0.10473896756839117,0.8344726009689786
CLK1,ENSG00000013441,0.6564038181965509,7.341587548263492,2.9757860758605212,0.1049132083842476,0.8344726009689786
NUMA1,ENSG00000137497,-0.6591578519348711,7.8258258851174185,2.969355122658111,0.10525693592086298,0.8344726009689786
CD86,ENSG00000114013,-1.259667379570558,4.865651372874565,2.969830848712058,0.10528979196143369,0.8344726009689786
GPBP1,ENSG00000062194,0.6757095917348259,7.259780912606819,2.9686217642078305,0.10529726561487128,0.8344726009689786
ITM2B,ENSG00000136156,-0.8253918833541064,8.87194448159782,2.967284119875141,0.10536761007077937,0.8344726009689786
TPI1,ENSG00000111669,-0.7702869567707002,6.454948164020784,2.9513164137503956,0.10623531114923265,0.8394104950833459
SLC39A14,ENSG00000104635,0.6391769966073026,7.6589283753208335,2.9501561915319354,0.10629374135489071,0.8394104950833459
NBEAL2,ENSG00000160796,0.9752811509699606,5.959584960037752,2.944294818458496,0.1066276666589086,0.8394104950833459
USF2,ENSG00000105698,-0.7755615101335275,6.522881662034786,2.9372002044760697,0.1070042231912969,0.8394104950833459
MED4,ENSG00000136146,-1.4533231227493684,4.497877359257342,2.936328554160403,0.10703778166887179,0.8394104950833459
CCDC50,ENSG00000152492,0.6674484855368303,7.339318073035348,2.9346509609299485,0.10714045957107424,0.8394104950833459
CYB5R3,ENSG00000100243,0.6381841146591081,8.448184652248719,2.9310374901212652,0.10733759230188843,0.8394104950833459
SLC2A6,ENSG00000160326,-0.6313184876280923,9.625372688697945,2.930415662668029,0.10737148688776037,0.8394104950833459
TMPPE,ENSG00000188167,-1.1505310520529626,5.075691171677774,2.9312831107561736,0.1073807536707627,0.8394104950833459
LRRC47,ENSG00000130764,1.0469221017285812,5.529210357315702,2.9307382809629097,0.10738756791201015,0.8394104950833459
MYPOP,ENSG00000176182,-0.8521113945303576,7.284422095052404,2.927131218943861,0.107553936416752,0.8396191062351899
IL4I1,ENSG00000104951,0.621395614434503,10.187503105522817,2.920384348936161,0.1079245864059451,0.8414198299431076
FAM168A,ENSG00000054965,0.9569044524652432,5.828750058037432,2.9145737174899864,0.10826639990942322,0.8425888354942608
MAN2B1,ENSG00000104774,0.573837087875436,9.61011058403633,2.912589988247723,0.10835684948576411,0.8425888354942608
STX16,ENSG00000124222,0.7385072666752965,6.659957991228941,2.9092213213260085,0.10854858640431862,0.8425888354942608
LPAR1,ENSG00000198121,0.952192017224717,5.765487053707888,2.90798115003739,0.1086352266691153,0.8425888354942608
RNF111,ENSG00000157450,-0.9507685846762582,5.88190702178063,2.903228316722487,0.10889496319749888,0.8435149790981517
UBFD1,ENSG00000103353,0.943689726140078,5.743258353261876,2.900080642026371,0.1090774779226673,0.8437227059042876
PPP1R15A,ENSG00000087074,0.6007640028191886,9.15746717746822,2.8974500930769582,0.10920250627075957,0.8437227059042876
SEC61A1,ENSG00000058262,0.6180407664771749,7.863091225388192,2.8926136322691196,0.1094748469126699,0.8447410844570716
MAN2A1,ENSG00000112893,-0.6691384077002257,7.614962213897257,2.887968389628882,0.10973691386498449,0.8450450734429725
PIAS2,ENSG00000078043,-0.8638583033210798,5.988806885740499,2.8788457791226643,0.11026489980935045,0.8450450734429725
MEMO1,ENSG00000162959,0.7198896582768354,6.943665898100543,2.8776285386883065,0.11032418925249887,0.8450450734429725
POLD1,ENSG00000062822,1.0664955318516527,5.425658225016359,2.8773667707047275,0.11037529831698935,0.8450450734429725
NPIPA1,ENSG00000183426,-1.0474839363267352,5.349373705976229,2.8766485034718365,0.11041798562124405,0.8450450734429725
NOPCHAP1,ENSG00000151131,-1.0448960794168718,5.995689310331379,2.874063990235773,0.11053854982696085,0.8450450734429725
NA,ENSG00000285827,0.9784388320896523,6.675391949237381,2.869773907271422,0.11077353856286105,0.8450450734429725
TPRN,ENSG00000176058,-1.3723066873808014,4.629064892725457,2.866632738148956,0.1109796742144321,0.8450450734429725
CSTB,ENSG00000160213,-0.8052029368292168,6.419254759888231,2.8643516131942444,0.11108463852314861,0.8450450734429725
FGFR1OP2,ENSG00000111790,-1.5182031625037924,4.8520481233758925,2.8648606579647238,0.11109346528480096,0.8450450734429725
MFF,ENSG00000168958,-1.0187144036462001,5.435635898594947,2.864269311887428,0.11111904962629698,0.8450450734429725
ADCY7,ENSG00000121281,0.8757434728490633,5.944134042644495,2.8588319983239088,0.11141063214648923,0.8450450734429725
KIF5B,ENSG00000170759,-0.6866196161257415,7.0028871240831405,2.851603068894566,0.1118141372782845,0.8450450734429725
ZFP91-CNTF,ENSG00000255073,-0.8574663672683642,6.021628995966355,2.8503399301558003,0.11189657916969804,0.8450450734429725
GRAMD1A,ENSG00000089351,0.6486958426198748,10.05531408874759,2.846867109568921,0.11208552345612514,0.8450450734429725
SENP1,ENSG00000079387,-0.9864684720840714,5.673072122473287,2.8429871486632314,0.11233424578626461,0.8450450734429725
UQCRC2,ENSG00000140740,-1.2028016803264125,4.903743435306588,2.840432388220527,0.11252026083862705,0.8450450734429725
TAB3,ENSG00000157625,-0.6706033440671819,7.033201962601675,2.8386927287194115,0.1125623668643888,0.8450450734429725
TGM2,ENSG00000198959,-0.6463601825530073,7.666065309933031,2.8386191585217526,0.11256529816392154,0.8450450734429725
TUBGCP2,ENSG00000130640,-0.8536396641037393,6.001274361677986,2.8381213003778236,0.11260563311927758,0.8450450734429725
BDP1,ENSG00000145734,0.6445936761652935,8.164976150715608,2.8362654524323547,0.1127020229968791,0.8450450734429725
RHOQ,ENSG00000119729,-0.6564080078447073,7.79132766851574,2.8361544571061423,0.11270874029938881,0.8450450734429725
PSMB4,ENSG00000159377,1.2329151942505396,4.923448365876986,2.8363697412966142,0.11274765411766162,0.8450450734429725
RAP2B,ENSG00000181467,-0.5958770535549347,8.622064540326848,2.827379556367229,0.1132210767378099,0.846603433544416
ALG5,ENSG00000120697,0.8973505629124607,5.829061945094731,2.827422860422047,0.11323725845445193,0.846603433544416
CPEB2,ENSG00000137449,0.6256659282523781,9.710355827843678,2.817824224499799,0.11378257699997606,0.8480919648241643
CD99L2,ENSG00000102181,1.0762015677033019,5.3139467236401075,2.818290347670883,0.11379983468488634,0.8480919648241643
PRR12,ENSG00000126464,-0.5919278679093156,8.139761536777705,2.816308448029857,0.11387252249405788,0.8480919648241643
MTURN,ENSG00000180354,1.1226110926510977,5.1185917068726425,2.815031343093165,0.1140007166158584,0.8480919648241643
OPTN,ENSG00000123240,0.7211840610471802,6.828182840912709,2.811212210050827,0.11417657377250881,0.848350290416008
OSBPL3,ENSG00000070882,1.1107793775992456,5.114058357683229,2.809425087978435,0.11433253450368598,0.848460327039082
MX1,ENSG00000157601,-0.5759897715461247,9.49921946382493,2.792950892918731,0.1152607520283407,0.8525330701209329
TPM4,ENSG00000167460,-0.5862280093157382,9.332635470647304,2.7887819729765124,0.1155107699450746,0.8525330701209329
HMGCR,ENSG00000113161,-1.123088715033857,5.164018704087196,2.786965207112728,0.11567255278051132,0.8525330701209329
SCARF1,ENSG00000074660,1.2092924737035704,4.990870825580615,2.7842270769467046,0.11583886320342314,0.8525330701209329
TRAF3IP2,ENSG00000056972,0.7918417473343689,6.2865848319083275,2.781236800186094,0.11597292184592047,0.8525330701209329
MTPAP,ENSG00000107951,-1.0539515631966367,5.345741115228571,2.781379673820314,0.11599780061210534,0.8525330701209329
RBSN,ENSG00000131381,-1.0486143558190757,5.771854987504828,2.78078745009449,0.11601324537978781,0.8525330701209329
YWHAB,ENSG00000166913,-0.6136547215968629,9.28130215244643,2.779367370665315,0.11607778837536305,0.8525330701209329
GSR,ENSG00000104687,-0.7990331215952353,6.830249423477437,2.7772217447431395,0.116210643699471,0.8525330701209329
RANBP9,ENSG00000010017,-1.1720963787948626,6.402967640471334,2.77582825587922,0.11629963691551573,0.8525330701209329
PTPRC,ENSG00000081237,-0.5632024232463068,8.428471015692155,2.7728768124858814,0.11647096854877298,0.8525469212952267
IFITM3,ENSG00000142089,-0.5654187372511715,8.39446426244191,2.767095066068666,0.11682229886176883,0.8525469212952267
PHF5A,ENSG00000100410,-1.390595253033263,4.481090730534672,2.7646503200231405,0.11696853379212961,0.8525469212952267
MEF2C,ENSG00000081189,-1.0258768661342488,5.75044276253644,2.762689102837865,0.11711204177037736,0.8525469212952267
CLASP2,ENSG00000163539,0.880547899830336,6.218731663398863,2.7622912249450233,0.1171243980873454,0.8525469212952267
ZNF445,ENSG00000185219,-1.043144123569346,5.827529464439871,2.761990786920517,0.11715251322406542,0.8525469212952267
FABP5,ENSG00000164687,-1.5609346256656302,4.268397521272207,2.7533652526266454,0.11752485640329666,0.8531913740700267
SCAPER,ENSG00000140386,-1.4947754638409083,4.30046317551501,2.7507960920753725,0.1177218445129005,0.8531913740700267
NA,ENSG00000284779,1.2932096909251787,4.743743378977343,2.7508022966168197,0.11785497307993563,0.8531913740700267
CD81,ENSG00000110651,0.570524921535155,8.422724134931931,2.748678070522034,0.11794999000203929,0.8531913740700267
TGIF1,ENSG00000177426,-1.2142271425573512,5.410606669534321,2.7493389650558555,0.11795076224458362,0.8531913740700267
NA,ENSG00000256500,1.4254868400982563,4.439694141610396,2.7342605584956448,0.11878035503725666,0.8554927390825806
EP400,ENSG00000183495,0.7465655179969342,6.736304476005698,2.731628930881242,0.11900917061473694,0.8554927390825806
ANKRD44,ENSG00000065413,-0.6616632960770528,6.968783439506573,2.7313189811309875,0.11902711374991153,0.8554927390825806
LRRC28,ENSG00000168904,1.3034955852516337,4.657835384813117,2.7299761013894344,0.11913116794911836,0.8554927390825806
NAA60,ENSG00000122390,0.8570985822235281,5.964929031163007,2.7294441803310696,0.11915599294744905,0.8554927390825806
PACS2,ENSG00000179364,-1.6503409095996753,4.512081800187376,2.7263780342693797,0.1192802422738603,0.8554927390825806
THRAP3,ENSG00000054118,0.5774353346800976,8.432857861573364,2.725579430794715,0.11938305416735165,0.8554927390825806
ADAM10,ENSG00000137845,-0.7369325402518289,6.879722406249914,2.7198082077590136,0.11974693246009284,0.8554927390825806
HS3ST3A1,ENSG00000153976,0.8958120545382486,5.873381977990517,2.7198315934710933,0.11976008711745063,0.8554927390825806
BLTP3A,ENSG00000065060,-0.7138575657269076,7.120791482587254,2.716685835733394,0.11994211684565173,0.8554927390825806
ZNF333,ENSG00000160961,1.2705132164763058,4.950241002481742,2.7110195536272603,0.12034858657450097,0.8554927390825806
RPL13,ENSG00000167526,0.7451120949544239,6.505438946981899,2.7089137621439647,0.12043524987676327,0.8554927390825806
